Trial,Strategy,Threshold_Dist,Step,Adoption_Fraction,Final_Fraction,TimeToConverge
3,Degree,Beta_Low,21,0.999,0.999,7
3,Degree,Beta_Low,22,0.999,0.999,7
3,Degree,Beta_Low,23,0.999,0.999,7
3,Degree,Beta_Low,24,0.999,0.999,7
3,Degree,Beta_Low,25,0.999,0.999,7
3,Degree,Beta_Low,26,0.999,0.999,7
3,Degree,Beta_Low,27,0.999,0.999,7
3,Degree,Beta_Low,28,0.999,0.999,7
3,Degree,Beta_Low,29,0.999,0.999,7
3,Degree,Beta_Low,30,0.999,0.999,7
3,Degree,Beta_Low,31,0.999,0.999,7
3,Degree,Beta_Low,32,0.999,0.999,7
3,Degree,Beta_Low,33,0.999,0.999,7
3,Degree,Beta_Low,34,0.999,0.999,7
3,Degree,Beta_Low,35,0.999,0.999,7
3,Degree,Beta_Low,36,0.999,0.999,7
3,Degree,Beta_Low,37,0.999,0.999,7
3,Degree,Beta_Low,38,0.999,0.999,7
3,Degree,Beta_Low,39,0.999,0.999,7
3,Degree,Beta_Low,40,0.999,0.999,7
3,Degree,Beta_Low,41,0.999,0.999,7
3,Degree,Beta_Low,42,0.999,0.999,7
3,Degree,Beta_Low,43,0.999,0.999,7
3,Degree,Beta_Low,44,0.999,0.999,7
3,Degree,Beta_Low,45,0.999,0.999,7
3,Degree,Beta_Low,46,0.999,0.999,7
3,Degree,Beta_Low,47,0.999,0.999,7
3,Degree,Beta_Low,48,0.999,0.999,7
3,Degree,Beta_Low,49,0.999,0.999,7
3,Betweenness,Beta_Low,0,0.01,0.999,7
3,Betweenness,Beta_Low,1,0.3225,0.999,7
3,Betweenness,Beta_Low,2,0.5605,0.999,7
3,Betweenness,Beta_Low,3,0.8055,0.999,7
3,Betweenness,Beta_Low,4,0.953,0.999,7
3,Betweenness,Beta_Low,5,0.994,0.999,7
3,Betweenness,Beta_Low,6,0.9975,0.999,7
3,Betweenness,Beta_Low,7,0.999,0.999,7
3,Betweenness,Beta_Low,8,0.999,0.999,7
3,Betweenness,Beta_Low,9,0.999,0.999,7
3,Betweenness,Beta_Low,10,0.999,0.999,7
3,Betweenness,Beta_Low,11,0.999,0.999,7
3,Betweenness,Beta_Low,12,0.999,0.999,7
3,Betweenness,Beta_Low,13,0.999,0.999,7
3,Betweenness,Beta_Low,14,0.999,0.999,7
3,Betweenness,Beta_Low,15,0.999,0.999,7
3,Betweenness,Beta_Low,16,0.999,0.999,7
3,Betweenness,Beta_Low,17,0.999,0.999,7
3,Betweenness,Beta_Low,18,0.999,0.999,7
3,Betweenness,Beta_Low,19,0.999,0.999,7
3,Betweenness,Beta_Low,20,0.999,0.999,7
3,Betweenness,Beta_Low,21,0.999,0.999,7
3,Betweenness,Beta_Low,22,0.999,0.999,7
3,Betweenness,Beta_Low,23,0.999,0.999,7
3,Betweenness,Beta_Low,24,0.999,0.999,7
3,Betweenness,Beta_Low,25,0.999,0.999,7
3,Betweenness,Beta_Low,26,0.999,0.999,7
3,Betweenness,Beta_Low,27,0.999,0.999,7
3,Betweenness,Beta_Low,28,0.999,0.999,7
3,Betweenness,Beta_Low,29,0.999,0.999,7
3,Betweenness,Beta_Low,30,0.999,0.999,7
3,Betweenness,Beta_Low,31,0.999,0.999,7
3,Betweenness,Beta_Low,32,0.999,0.999,7
3,Betweenness,Beta_Low,33,0.999,0.999,7
3,Betweenness,Beta_Low,34,0.999,0.999,7
3,Betweenness,Beta_Low,35,0.999,0.999,7
3,Betweenness,Beta_Low,36,0.999,0.999,7
3,Betweenness,Beta_Low,37,0.999,0.999,7
3,Betweenness,Beta_Low,38,0.999,0.999,7
3,Betweenness,Beta_Low,39,0.999,0.999,7
3,Betweenness,Beta_Low,40,0.999,0.999,7
3,Betweenness,Beta_Low,41,0.999,0.999,7
3,Betweenness,Beta_Low,42,0.999,0.999,7
3,Betweenness,Beta_Low,43,0.999,0.999,7
3,Betweenness,Beta_Low,44,0.999,0.999,7
3,Betweenness,Beta_Low,45,0.999,0.999,7
3,Betweenness,Beta_Low,46,0.999,0.999,7
3,Betweenness,Beta_Low,47,0.999,0.999,7
3,Betweenness,Beta_Low,48,0.999,0.999,7
3,Betweenness,Beta_Low,49,0.999,0.999,7
4,Random,Beta_Low,0,0.01,1.0,13
4,Random,Beta_Low,1,0.027,1.0,13
4,Random,Beta_Low,2,0.0455,1.0,13
4,Random,Beta_Low,3,0.062,1.0,13
4,Random,Beta_Low,4,0.087,1.0,13
4,Random,Beta_Low,5,0.125,1.0,13
4,Random,Beta_Low,6,0.2075,1.0,13
4,Random,Beta_Low,7,0.3295,1.0,13
4,Random,Beta_Low,8,0.5365,1.0,13
4,Random,Beta_Low,9,0.788,1.0,13
4,Random,Beta_Low,10,0.9535,1.0,13
4,Random,Beta_Low,11,0.9945,1.0,13
4,Random,Beta_Low,12,0.9995,1.0,13
4,Random,Beta_Low,13,1.0,1.0,13
4,Degree,Beta_Low,0,0.01,1.0,7
4,Degree,Beta_Low,1,0.3235,1.0,7
4,Degree,Beta_Low,2,0.557,1.0,7
4,Degree,Beta_Low,3,0.8015,1.0,7
4,Degree,Beta_Low,4,0.952,1.0,7
4,Degree,Beta_Low,5,0.995,1.0,7
4,Degree,Beta_Low,6,0.9995,1.0,7
4,Degree,Beta_Low,7,1.0,1.0,7
4,Betweenness,Beta_Low,0,0.01,1.0,6
4,Betweenness,Beta_Low,1,0.324,1.0,6
4,Betweenness,Beta_Low,2,0.556,1.0,6
4,Betweenness,Beta_Low,3,0.797,1.0,6
4,Betweenness,Beta_Low,4,0.951,1.0,6
4,Betweenness,Beta_Low,5,0.9955,1.0,6
4,Betweenness,Beta_Low,6,1.0,1.0,6
5,Random,Beta_Low,0,0.01,1.0,17
5,Random,Beta_Low,1,0.0205,1.0,17
5,Random,Beta_Low,2,0.04,1.0,17
5,Random,Beta_Low,3,0.053,1.0,17
5,Random,Beta_Low,4,0.0615,1.0,17
5,Random,Beta_Low,5,0.087,1.0,17
5,Random,Beta_Low,6,0.105,1.0,17
5,Random,Beta_Low,7,0.136,1.0,17
5,Random,Beta_Low,8,0.1855,1.0,17
5,Random,Beta_Low,9,0.2375,1.0,17
5,Random,Beta_Low,10,0.3055,1.0,17
5,Random,Beta_Low,11,0.396,1.0,17
5,Random,Beta_Low,12,0.562,1.0,17
5,Random,Beta_Low,13,0.77,1.0,17
5,Random,Beta_Low,14,0.935,1.0,17
5,Random,Beta_Low,15,0.9915,1.0,17
5,Random,Beta_Low,16,0.9995,1.0,17
5,Random,Beta_Low,17,1.0,1.0,17
5,Degree,Beta_Low,0,0.01,1.0,6
5,Degree,Beta_Low,1,0.316,1.0,6
5,Degree,Beta_Low,2,0.5735,1.0,6
5,Degree,Beta_Low,3,0.822,1.0,6
5,Degree,Beta_Low,4,0.9735,1.0,6
5,Degree,Beta_Low,5,0.998,1.0,6
5,Degree,Beta_Low,6,1.0,1.0,6
5,Betweenness,Beta_Low,0,0.01,1.0,6
5,Betweenness,Beta_Low,1,0.3105,1.0,6
5,Betweenness,Beta_Low,2,0.56,1.0,6
5,Betweenness,Beta_Low,3,0.804,1.0,6
5,Betweenness,Beta_Low,4,0.968,1.0,6
5,Betweenness,Beta_Low,5,0.9975,1.0,6
5,Betweenness,Beta_Low,6,1.0,1.0,6
6,Random,Beta_Low,0,0.01,0.999,22
6,Random,Beta_Low,1,0.0155,0.999,22
6,Random,Beta_Low,2,0.0185,0.999,22
6,Random,Beta_Low,3,0.022,0.999,22
6,Random,Beta_Low,4,0.029,0.999,22
6,Random,Beta_Low,5,0.0345,0.999,22
6,Random,Beta_Low,6,0.0415,0.999,22
6,Random,Beta_Low,7,0.05,0.999,22
6,Random,Beta_Low,8,0.056,0.999,22
6,Random,Beta_Low,9,0.0625,0.999,22
6,Random,Beta_Low,10,0.0675,0.999,22
6,Random,Beta_Low,11,0.0765,0.999,22
6,Random,Beta_Low,12,0.101,0.999,22
6,Random,Beta_Low,13,0.1325,0.999,22
6,Random,Beta_Low,14,0.2085,0.999,22
6,Random,Beta_Low,15,0.287,0.999,22
6,Random,Beta_Low,16,0.402,0.999,22
6,Random,Beta_Low,17,0.559,0.999,22
6,Random,Beta_Low,18,0.7495,0.999,22
6,Random,Beta_Low,19,0.9355,0.999,22
6,Random,Beta_Low,20,0.9935,0.999,22
6,Random,Beta_Low,21,0.9985,0.999,22
6,Random,Beta_Low,22,0.999,0.999,22
6,Random,Beta_Low,23,0.999,0.999,22
6,Random,Beta_Low,24,0.999,0.999,22
6,Random,Beta_Low,25,0.999,0.999,22
6,Random,Beta_Low,26,0.999,0.999,22
6,Random,Beta_Low,27,0.999,0.999,22
6,Random,Beta_Low,28,0.999,0.999,22
6,Random,Beta_Low,29,0.999,0.999,22
6,Random,Beta_Low,30,0.999,0.999,22
6,Random,Beta_Low,31,0.999,0.999,22
6,Random,Beta_Low,32,0.999,0.999,22
6,Random,Beta_Low,33,0.999,0.999,22
6,Random,Beta_Low,34,0.999,0.999,22
6,Random,Beta_Low,35,0.999,0.999,22
6,Random,Beta_Low,36,0.999,0.999,22
6,Random,Beta_Low,37,0.999,0.999,22
6,Random,Beta_Low,38,0.999,0.999,22
6,Random,Beta_Low,39,0.999,0.999,22
6,Random,Beta_Low,40,0.999,0.999,22
6,Random,Beta_Low,41,0.999,0.999,22
6,Random,Beta_Low,42,0.999,0.999,22
6,Random,Beta_Low,43,0.999,0.999,22
6,Random,Beta_Low,44,0.999,0.999,22
6,Random,Beta_Low,45,0.999,0.999,22
6,Random,Beta_Low,46,0.999,0.999,22
6,Random,Beta_Low,47,0.999,0.999,22
6,Random,Beta_Low,48,0.999,0.999,22
6,Random,Beta_Low,49,0.999,0.999,22
6,Degree,Beta_Low,0,0.01,0.999,6
6,Degree,Beta_Low,1,0.3375,0.999,6
6,Degree,Beta_Low,2,0.61,0.999,6
6,Degree,Beta_Low,3,0.854,0.999,6
6,Degree,Beta_Low,4,0.979,0.999,6
6,Degree,Beta_Low,5,0.9985,0.999,6
6,Degree,Beta_Low,6,0.999,0.999,6
6,Degree,Beta_Low,7,0.999,0.999,6
6,Degree,Beta_Low,8,0.999,0.999,6
6,Degree,Beta_Low,9,0.999,0.999,6
6,Degree,Beta_Low,10,0.999,0.999,6
6,Degree,Beta_Low,11,0.999,0.999,6
6,Degree,Beta_Low,12,0.999,0.999,6
6,Degree,Beta_Low,13,0.999,0.999,6
6,Degree,Beta_Low,14,0.999,0.999,6
6,Degree,Beta_Low,15,0.999,0.999,6
6,Degree,Beta_Low,16,0.999,0.999,6
6,Degree,Beta_Low,17,0.999,0.999,6
6,Degree,Beta_Low,18,0.999,0.999,6
6,Degree,Beta_Low,19,0.999,0.999,6
6,Degree,Beta_Low,20,0.999,0.999,6
6,Degree,Beta_Low,21,0.999,0.999,6
6,Degree,Beta_Low,22,0.999,0.999,6
6,Degree,Beta_Low,23,0.999,0.999,6
6,Degree,Beta_Low,24,0.999,0.999,6
6,Degree,Beta_Low,25,0.999,0.999,6
6,Degree,Beta_Low,26,0.999,0.999,6
6,Degree,Beta_Low,27,0.999,0.999,6
6,Degree,Beta_Low,28,0.999,0.999,6
6,Degree,Beta_Low,29,0.999,0.999,6
6,Degree,Beta_Low,30,0.999,0.999,6
6,Degree,Beta_Low,31,0.999,0.999,6
6,Degree,Beta_Low,32,0.999,0.999,6
6,Degree,Beta_Low,33,0.999,0.999,6
6,Degree,Beta_Low,34,0.999,0.999,6
6,Degree,Beta_Low,35,0.999,0.999,6
6,Degree,Beta_Low,36,0.999,0.999,6
6,Degree,Beta_Low,37,0.999,0.999,6
6,Degree,Beta_Low,38,0.999,0.999,6
6,Degree,Beta_Low,39,0.999,0.999,6
6,Degree,Beta_Low,40,0.999,0.999,6
6,Degree,Beta_Low,41,0.999,0.999,6
6,Degree,Beta_Low,42,0.999,0.999,6
6,Degree,Beta_Low,43,0.999,0.999,6
6,Degree,Beta_Low,44,0.999,0.999,6
6,Degree,Beta_Low,45,0.999,0.999,6
6,Degree,Beta_Low,46,0.999,0.999,6
6,Degree,Beta_Low,47,0.999,0.999,6
6,Degree,Beta_Low,48,0.999,0.999,6
6,Degree,Beta_Low,49,0.999,0.999,6
6,Betweenness,Beta_Low,0,0.01,0.999,6
6,Betweenness,Beta_Low,1,0.3365,0.999,6
6,Betweenness,Beta_Low,2,0.6065,0.999,6
6,Betweenness,Beta_Low,3,0.841,0.999,6
6,Betweenness,Beta_Low,4,0.977,0.999,6
6,Betweenness,Beta_Low,5,0.9985,0.999,6
6,Betweenness,Beta_Low,6,0.999,0.999,6
6,Betweenness,Beta_Low,7,0.999,0.999,6
6,Betweenness,Beta_Low,8,0.999,0.999,6
6,Betweenness,Beta_Low,9,0.999,0.999,6
6,Betweenness,Beta_Low,10,0.999,0.999,6
6,Betweenness,Beta_Low,11,0.999,0.999,6
6,Betweenness,Beta_Low,12,0.999,0.999,6
6,Betweenness,Beta_Low,13,0.999,0.999,6
6,Betweenness,Beta_Low,14,0.999,0.999,6
6,Betweenness,Beta_Low,15,0.999,0.999,6
6,Betweenness,Beta_Low,16,0.999,0.999,6
6,Betweenness,Beta_Low,17,0.999,0.999,6
6,Betweenness,Beta_Low,18,0.999,0.999,6
6,Betweenness,Beta_Low,19,0.999,0.999,6
6,Betweenness,Beta_Low,20,0.999,0.999,6
6,Betweenness,Beta_Low,21,0.999,0.999,6
6,Betweenness,Beta_Low,22,0.999,0.999,6
6,Betweenness,Beta_Low,23,0.999,0.999,6
6,Betweenness,Beta_Low,24,0.999,0.999,6
6,Betweenness,Beta_Low,25,0.999,0.999,6
6,Betweenness,Beta_Low,26,0.999,0.999,6
6,Betweenness,Beta_Low,27,0.999,0.999,6
6,Betweenness,Beta_Low,28,0.999,0.999,6
6,Betweenness,Beta_Low,29,0.999,0.999,6
6,Betweenness,Beta_Low,30,0.999,0.999,6
6,Betweenness,Beta_Low,31,0.999,0.999,6
6,Betweenness,Beta_Low,32,0.999,0.999,6
6,Betweenness,Beta_Low,33,0.999,0.999,6
6,Betweenness,Beta_Low,34,0.999,0.999,6
6,Betweenness,Beta_Low,35,0.999,0.999,6
6,Betweenness,Beta_Low,36,0.999,0.999,6
6,Betweenness,Beta_Low,37,0.999,0.999,6
6,Betweenness,Beta_Low,38,0.999,0.999,6
6,Betweenness,Beta_Low,39,0.999,0.999,6
6,Betweenness,Beta_Low,40,0.999,0.999,6
6,Betweenness,Beta_Low,41,0.999,0.999,6
6,Betweenness,Beta_Low,42,0.999,0.999,6
6,Betweenness,Beta_Low,43,0.999,0.999,6
6,Betweenness,Beta_Low,44,0.999,0.999,6
6,Betweenness,Beta_Low,45,0.999,0.999,6
6,Betweenness,Beta_Low,46,0.999,0.999,6
6,Betweenness,Beta_Low,47,0.999,0.999,6
6,Betweenness,Beta_Low,48,0.999,0.999,6
6,Betweenness,Beta_Low,49,0.999,0.999,6
7,Random,Beta_Low,0,0.01,0.0285,5
7,Random,Beta_Low,1,0.019,0.0285,5
7,Random,Beta_Low,2,0.024,0.0285,5
7,Random,Beta_Low,3,0.027,0.0285,5
7,Random,Beta_Low,4,0.028,0.0285,5
7,Random,Beta_Low,5,0.0285,0.0285,5
7,Random,Beta_Low,6,0.0285,0.0285,5
7,Random,Beta_Low,7,0.0285,0.0285,5
7,Random,Beta_Low,8,0.0285,0.0285,5
7,Random,Beta_Low,9,0.0285,0.0285,5
7,Random,Beta_Low,10,0.0285,0.0285,5
7,Random,Beta_Low,11,0.0285,0.0285,5
7,Random,Beta_Low,12,0.0285,0.0285,5
7,Random,Beta_Low,13,0.0285,0.0285,5
7,Random,Beta_Low,14,0.0285,0.0285,5
7,Random,Beta_Low,15,0.0285,0.0285,5
7,Random,Beta_Low,16,0.0285,0.0285,5
7,Random,Beta_Low,17,0.0285,0.0285,5
7,Random,Beta_Low,18,0.0285,0.0285,5
7,Random,Beta_Low,19,0.0285,0.0285,5
7,Random,Beta_Low,20,0.0285,0.0285,5
7,Random,Beta_Low,21,0.0285,0.0285,5
7,Random,Beta_Low,22,0.0285,0.0285,5
7,Random,Beta_Low,23,0.0285,0.0285,5
7,Random,Beta_Low,24,0.0285,0.0285,5
7,Random,Beta_Low,25,0.0285,0.0285,5
7,Random,Beta_Low,26,0.0285,0.0285,5
7,Random,Beta_Low,27,0.0285,0.0285,5
7,Random,Beta_Low,28,0.0285,0.0285,5
7,Random,Beta_Low,29,0.0285,0.0285,5
7,Random,Beta_Low,30,0.0285,0.0285,5
7,Random,Beta_Low,31,0.0285,0.0285,5
7,Random,Beta_Low,32,0.0285,0.0285,5
7,Random,Beta_Low,33,0.0285,0.0285,5
7,Random,Beta_Low,34,0.0285,0.0285,5
7,Random,Beta_Low,35,0.0285,0.0285,5
7,Random,Beta_Low,36,0.0285,0.0285,5
7,Random,Beta_Low,37,0.0285,0.0285,5
7,Random,Beta_Low,38,0.0285,0.0285,5
7,Random,Beta_Low,39,0.0285,0.0285,5
7,Random,Beta_Low,40,0.0285,0.0285,5
7,Random,Beta_Low,41,0.0285,0.0285,5
7,Random,Beta_Low,42,0.0285,0.0285,5
7,Random,Beta_Low,43,0.0285,0.0285,5
7,Random,Beta_Low,44,0.0285,0.0285,5
7,Random,Beta_Low,45,0.0285,0.0285,5
7,Random,Beta_Low,46,0.0285,0.0285,5
7,Random,Beta_Low,47,0.0285,0.0285,5
7,Random,Beta_Low,48,0.0285,0.0285,5
7,Random,Beta_Low,49,0.0285,0.0285,5
7,Degree,Beta_Low,0,0.01,1.0,8
7,Degree,Beta_Low,1,0.319,1.0,8
7,Degree,Beta_Low,2,0.5645,1.0,8
7,Degree,Beta_Low,3,0.8075,1.0,8
7,Degree,Beta_Low,4,0.9595,1.0,8
7,Degree,Beta_Low,5,0.993,1.0,8
7,Degree,Beta_Low,6,0.999,1.0,8
7,Degree,Beta_Low,7,0.9995,1.0,8
7,Degree,Beta_Low,8,1.0,1.0,8
7,Betweenness,Beta_Low,0,0.01,1.0,8
7,Betweenness,Beta_Low,1,0.316,1.0,8
7,Betweenness,Beta_Low,2,0.5575,1.0,8
7,Betweenness,Beta_Low,3,0.8045,1.0,8
7,Betweenness,Beta_Low,4,0.9565,1.0,8
7,Betweenness,Beta_Low,5,0.9935,1.0,8
7,Betweenness,Beta_Low,6,0.999,1.0,8
7,Betweenness,Beta_Low,7,0.9995,1.0,8
7,Betweenness,Beta_Low,8,1.0,1.0,8
8,Random,Beta_Low,0,0.01,1.0,14
8,Random,Beta_Low,1,0.0275,1.0,14
8,Random,Beta_Low,2,0.053,1.0,14
8,Random,Beta_Low,3,0.0795,1.0,14
8,Random,Beta_Low,4,0.103,1.0,14
8,Random,Beta_Low,5,0.1215,1.0,14
8,Random,Beta_Low,6,0.17,1.0,14
8,Random,Beta_Low,7,0.2205,1.0,14
8,Random,Beta_Low,8,0.283,1.0,14
8,Random,Beta_Low,9,0.3945,1.0,14
8,Random,Beta_Low,10,0.562,1.0,14
8,Random,Beta_Low,11,0.762,1.0,14
8,Random,Beta_Low,12,0.9525,1.0,14
8,Random,Beta_Low,13,0.9985,1.0,14
8,Random,Beta_Low,14,1.0,1.0,14
8,Degree,Beta_Low,0,0.01,1.0,6
8,Degree,Beta_Low,1,0.333,1.0,6
8,Degree,Beta_Low,2,0.5735,1.0,6
8,Degree,Beta_Low,3,0.795,1.0,6
8,Degree,Beta_Low,4,0.9615,1.0,6
8,Degree,Beta_Low,5,0.9975,1.0,6
8,Degree,Beta_Low,6,1.0,1.0,6
8,Betweenness,Beta_Low,0,0.01,1.0,6
8,Betweenness,Beta_Low,1,0.331,1.0,6
8,Betweenness,Beta_Low,2,0.5725,1.0,6
8,Betweenness,Beta_Low,3,0.8005,1.0,6
8,Betweenness,Beta_Low,4,0.9585,1.0,6
8,Betweenness,Beta_Low,5,0.9975,1.0,6
8,Betweenness,Beta_Low,6,1.0,1.0,6
9,Random,Beta_Low,0,0.01,1.0,17
9,Random,Beta_Low,1,0.024,1.0,17
9,Random,Beta_Low,2,0.0325,1.0,17
9,Random,Beta_Low,3,0.041,1.0,17
9,Random,Beta_Low,4,0.0495,1.0,17
9,Random,Beta_Low,5,0.0655,1.0,17
9,Random,Beta_Low,6,0.0835,1.0,17
9,Random,Beta_Low,7,0.1,1.0,17
9,Random,Beta_Low,8,0.133,1.0,17
9,Random,Beta_Low,9,0.17,1.0,17
9,Random,Beta_Low,10,0.2395,1.0,17
9,Random,Beta_Low,11,0.327,1.0,17
9,Random,Beta_Low,12,0.443,1.0,17
9,Random,Beta_Low,13,0.637,1.0,17
9,Random,Beta_Low,14,0.831,1.0,17
9,Random,Beta_Low,15,0.9585,1.0,17
9,Random,Beta_Low,16,0.9975,1.0,17
9,Random,Beta_Low,17,1.0,1.0,17
9,Degree,Beta_Low,0,0.01,1.0,6
9,Degree,Beta_Low,1,0.32,1.0,6
9,Degree,Beta_Low,2,0.56,1.0,6
9,Degree,Beta_Low,3,0.8075,1.0,6
9,Degree,Beta_Low,4,0.9565,1.0,6
9,Degree,Beta_Low,5,0.9945,1.0,6
9,Degree,Beta_Low,6,1.0,1.0,6
9,Betweenness,Beta_Low,0,0.01,1.0,6
9,Betweenness,Beta_Low,1,0.322,1.0,6
9,Betweenness,Beta_Low,2,0.56,1.0,6
9,Betweenness,Beta_Low,3,0.8045,1.0,6
9,Betweenness,Beta_Low,4,0.9565,1.0,6
9,Betweenness,Beta_Low,5,0.9945,1.0,6
9,Betweenness,Beta_Low,6,1.0,1.0,6
0,Random,Beta_Mid,0,0.01,0.0165,1
0,Random,Beta_Mid,1,0.0165,0.0165,1
0,Random,Beta_Mid,2,0.0165,0.0165,1
0,Random,Beta_Mid,3,0.0165,0.0165,1
0,Random,Beta_Mid,4,0.0165,0.0165,1
0,Random,Beta_Mid,5,0.0165,0.0165,1
0,Random,Beta_Mid,6,0.0165,0.0165,1
0,Random,Beta_Mid,7,0.0165,0.0165,1
0,Random,Beta_Mid,8,0.0165,0.0165,1
0,Random,Beta_Mid,9,0.0165,0.0165,1
0,Random,Beta_Mid,10,0.0165,0.0165,1
0,Random,Beta_Mid,11,0.0165,0.0165,1
0,Random,Beta_Mid,12,0.0165,0.0165,1
0,Random,Beta_Mid,13,0.0165,0.0165,1
0,Random,Beta_Mid,14,0.0165,0.0165,1
0,Random,Beta_Mid,15,0.0165,0.0165,1
0,Random,Beta_Mid,16,0.0165,0.0165,1
0,Random,Beta_Mid,17,0.0165,0.0165,1
0,Random,Beta_Mid,18,0.0165,0.0165,1
0,Random,Beta_Mid,19,0.0165,0.0165,1
0,Random,Beta_Mid,20,0.0165,0.0165,1
0,Random,Beta_Mid,21,0.0165,0.0165,1
0,Random,Beta_Mid,22,0.0165,0.0165,1
0,Random,Beta_Mid,23,0.0165,0.0165,1
0,Random,Beta_Mid,24,0.0165,0.0165,1
0,Random,Beta_Mid,25,0.0165,0.0165,1
0,Random,Beta_Mid,26,0.0165,0.0165,1
0,Random,Beta_Mid,27,0.0165,0.0165,1
0,Random,Beta_Mid,28,0.0165,0.0165,1
0,Random,Beta_Mid,29,0.0165,0.0165,1
0,Random,Beta_Mid,30,0.0165,0.0165,1
0,Random,Beta_Mid,31,0.0165,0.0165,1
0,Random,Beta_Mid,32,0.0165,0.0165,1
0,Random,Beta_Mid,33,0.0165,0.0165,1
0,Random,Beta_Mid,34,0.0165,0.0165,1
0,Random,Beta_Mid,35,0.0165,0.0165,1
0,Random,Beta_Mid,36,0.0165,0.0165,1
0,Random,Beta_Mid,37,0.0165,0.0165,1
0,Random,Beta_Mid,38,0.0165,0.0165,1
0,Random,Beta_Mid,39,0.0165,0.0165,1
0,Random,Beta_Mid,40,0.0165,0.0165,1
0,Random,Beta_Mid,41,0.0165,0.0165,1
0,Random,Beta_Mid,42,0.0165,0.0165,1
0,Random,Beta_Mid,43,0.0165,0.0165,1
0,Random,Beta_Mid,44,0.0165,0.0165,1
0,Random,Beta_Mid,45,0.0165,0.0165,1
0,Random,Beta_Mid,46,0.0165,0.0165,1
0,Random,Beta_Mid,47,0.0165,0.0165,1
0,Random,Beta_Mid,48,0.0165,0.0165,1
0,Random,Beta_Mid,49,0.0165,0.0165,1
0,Degree,Beta_Mid,0,0.01,0.334,21
0,Degree,Beta_Mid,1,0.1565,0.334,21
0,Degree,Beta_Mid,2,0.212,0.334,21
0,Degree,Beta_Mid,3,0.24,0.334,21
0,Degree,Beta_Mid,4,0.2535,0.334,21
0,Degree,Beta_Mid,5,0.263,0.334,21
0,Degree,Beta_Mid,6,0.2705,0.334,21
0,Degree,Beta_Mid,7,0.2795,0.334,21
0,Degree,Beta_Mid,8,0.292,0.334,21
0,Degree,Beta_Mid,9,0.297,0.334,21
0,Degree,Beta_Mid,10,0.3085,0.334,21
0,Degree,Beta_Mid,11,0.317,0.334,21
0,Degree,Beta_Mid,12,0.3195,0.334,21
0,Degree,Beta_Mid,13,0.321,0.334,21
0,Degree,Beta_Mid,14,0.3235,0.334,21
0,Degree,Beta_Mid,15,0.3245,0.334,21
0,Degree,Beta_Mid,16,0.3255,0.334,21
0,Degree,Beta_Mid,17,0.326,0.334,21
0,Degree,Beta_Mid,18,0.33,0.334,21
0,Degree,Beta_Mid,19,0.331,0.334,21
0,Degree,Beta_Mid,20,0.333,0.334,21
0,Degree,Beta_Mid,21,0.334,0.334,21
0,Degree,Beta_Mid,22,0.334,0.334,21
0,Degree,Beta_Mid,23,0.334,0.334,21
0,Degree,Beta_Mid,24,0.334,0.334,21
0,Degree,Beta_Mid,25,0.334,0.334,21
0,Degree,Beta_Mid,26,0.334,0.334,21
0,Degree,Beta_Mid,27,0.334,0.334,21
0,Degree,Beta_Mid,28,0.334,0.334,21
0,Degree,Beta_Mid,29,0.334,0.334,21
0,Degree,Beta_Mid,30,0.334,0.334,21
0,Degree,Beta_Mid,31,0.334,0.334,21
0,Degree,Beta_Mid,32,0.334,0.334,21
0,Degree,Beta_Mid,33,0.334,0.334,21
0,Degree,Beta_Mid,34,0.334,0.334,21
0,Degree,Beta_Mid,35,0.334,0.334,21
0,Degree,Beta_Mid,36,0.334,0.334,21
0,Degree,Beta_Mid,37,0.334,0.334,21
0,Degree,Beta_Mid,38,0.334,0.334,21
0,Degree,Beta_Mid,39,0.334,0.334,21
0,Degree,Beta_Mid,40,0.334,0.334,21
0,Degree,Beta_Mid,41,0.334,0.334,21
0,Degree,Beta_Mid,42,0.334,0.334,21
0,Degree,Beta_Mid,43,0.334,0.334,21
0,Degree,Beta_Mid,44,0.334,0.334,21
0,Degree,Beta_Mid,45,0.334,0.334,21
0,Degree,Beta_Mid,46,0.334,0.334,21
0,Degree,Beta_Mid,47,0.334,0.334,21
0,Degree,Beta_Mid,48,0.334,0.334,21
0,Degree,Beta_Mid,49,0.334,0.334,21
0,Betweenness,Beta_Mid,0,0.01,0.3415,17
0,Betweenness,Beta_Mid,1,0.154,0.3415,17
0,Betweenness,Beta_Mid,2,0.2105,0.3415,17
0,Betweenness,Beta_Mid,3,0.237,0.3415,17
0,Betweenness,Beta_Mid,4,0.253,0.3415,17
0,Betweenness,Beta_Mid,5,0.2615,0.3415,17
0,Betweenness,Beta_Mid,6,0.268,0.3415,17
0,Betweenness,Beta_Mid,7,0.2745,0.3415,17
0,Betweenness,Beta_Mid,8,0.2825,0.3415,17
0,Betweenness,Beta_Mid,9,0.289,0.3415,17
0,Betweenness,Beta_Mid,10,0.297,0.3415,17
0,Betweenness,Beta_Mid,11,0.313,0.3415,17
0,Betweenness,Beta_Mid,12,0.32,0.3415,17
0,Betweenness,Beta_Mid,13,0.3315,0.3415,17
0,Betweenness,Beta_Mid,14,0.3375,0.3415,17
0,Betweenness,Beta_Mid,15,0.3405,0.3415,17
0,Betweenness,Beta_Mid,16,0.341,0.3415,17
0,Betweenness,Beta_Mid,17,0.3415,0.3415,17
