Trial,Strategy,Threshold_Dist,Final_Fraction,TimeToConverge
307,Degree,Beta_Mid,0.055,4
307,Betweenness,Beta_Mid,0.067,6
307,Random,Beta_High,0.0105,1
307,Degree,Beta_High,0.011,1
307,Betweenness,Beta_High,0.0125,1
307,Random,Normal,0.014,2
307,Degree,Normal,0.9955,13
307,Betweenness,Normal,0.9955,14
307,Random,Constant_0.4,0.011,1
307,Degree,Constant_0.4,0.0165,2
307,Betweenness,Constant_0.4,0.021,2
308,Random,Fixed_0.2,0.0125,1
308,Degree,Fixed_0.2,0.9955,9
308,Betweenness,Fixed_0.2,0.9955,9
308,Random,Uniform,0.0225,9
308,Degree,Uniform,0.7,44
308,Betweenness,Uniform,0.7165,33
308,Random,Beta_Low,0.017,3
308,Degree,Beta_Low,0.9955,7
308,Betweenness,Beta_Low,0.9955,7
308,Random,Beta_Mid,0.012,1
308,Degree,Beta_Mid,0.2415,35
308,Betweenness,Beta_Mid,0.2295,35
308,Random,Beta_High,0.01,0
308,Degree,Beta_High,0.0105,1
308,Betweenness,Beta_High,0.012,1
308,Random,Normal,0.014,3
308,Degree,Normal,0.9955,19
308,Betweenness,Normal,0.9955,18
308,Random,Constant_0.4,0.01,0
308,Degree,Constant_0.4,0.0165,2
308,Betweenness,Constant_0.4,0.021,2
309,Random,Fixed_0.2,0.0135,3
309,Degree,Fixed_0.2,0.9955,9
309,Betweenness,Fixed_0.2,0.9955,9
309,Random,Uniform,0.314,30
309,Degree,Uniform,0.513,22
309,Betweenness,Uniform,0.545,23
309,Random,Beta_Low,0.0135,2
309,Degree,Beta_Low,0.9955,8
309,Betweenness,Beta_Low,0.9955,8
309,Random,Beta_Mid,0.013,2
309,Degree,Beta_Mid,0.059,5
309,Betweenness,Beta_Mid,0.068,4
309,Random,Beta_High,0.01,0
309,Degree,Beta_High,0.012,1
309,Betweenness,Beta_High,0.0135,1
309,Random,Normal,0.016,2
309,Degree,Normal,0.9955,15
309,Betweenness,Normal,0.9955,17
309,Random,Constant_0.4,0.0105,1
309,Degree,Constant_0.4,0.0165,2
309,Betweenness,Constant_0.4,0.021,2
310,Random,Fixed_0.2,0.0155,2
310,Degree,Fixed_0.2,0.9955,9
310,Betweenness,Fixed_0.2,0.9955,9
310,Random,Uniform,0.1495,18
310,Degree,Uniform,0.626,25
310,Betweenness,Uniform,0.613,27
310,Random,Beta_Low,0.0455,10
310,Degree,Beta_Low,0.9955,9
310,Betweenness,Beta_Low,0.9955,9
310,Random,Beta_Mid,0.01,0
310,Degree,Beta_Mid,0.064,6
310,Betweenness,Beta_Mid,0.0855,11
310,Random,Beta_High,0.01,0
310,Degree,Beta_High,0.0125,1
310,Betweenness,Beta_High,0.0135,1
310,Random,Normal,0.0135,2
310,Degree,Normal,0.071,10
310,Betweenness,Normal,0.077,8
310,Random,Constant_0.4,0.011,1
310,Degree,Constant_0.4,0.0165,2
310,Betweenness,Constant_0.4,0.021,2
311,Random,Fixed_0.2,0.012,3
311,Degree,Fixed_0.2,0.9955,9
311,Betweenness,Fixed_0.2,0.9955,9
311,Random,Uniform,0.215,16
311,Degree,Uniform,0.6085,22
311,Betweenness,Uniform,0.6165,22
311,Random,Beta_Low,0.9955,22
311,Degree,Beta_Low,0.9955,7
311,Betweenness,Beta_Low,0.9955,7
311,Random,Beta_Mid,0.01,0
311,Degree,Beta_Mid,0.049,4
311,Betweenness,Beta_Mid,0.058,4
311,Random,Beta_High,0.011,2
311,Degree,Beta_High,0.0115,1
311,Betweenness,Beta_High,0.013,1
311,Random,Normal,0.012,1
311,Degree,Normal,0.9955,19
311,Betweenness,Normal,0.9955,21
311,Random,Constant_0.4,0.01,0
311,Degree,Constant_0.4,0.0165,2
311,Betweenness,Constant_0.4,0.021,2
312,Random,Fixed_0.2,0.0145,4
312,Degree,Fixed_0.2,0.9955,9
312,Betweenness,Fixed_0.2,0.9955,9
312,Random,Uniform,0.5245,50
312,Degree,Uniform,0.619,28
312,Betweenness,Uniform,0.616,25
312,Random,Beta_Low,0.9955,22
312,Degree,Beta_Low,0.9955,7
312,Betweenness,Beta_Low,0.9955,7
312,Random,Beta_Mid,0.011,2
312,Degree,Beta_Mid,0.0685,5
312,Betweenness,Beta_Mid,0.082,11
312,Random,Beta_High,0.01,0
312,Degree,Beta_High,0.0115,1
312,Betweenness,Beta_High,0.0125,1
312,Random,Normal,0.015,2
312,Degree,Normal,0.9955,12
312,Betweenness,Normal,0.9955,14
312,Random,Constant_0.4,0.01,0
312,Degree,Constant_0.4,0.0165,2
312,Betweenness,Constant_0.4,0.021,2
313,Random,Fixed_0.2,0.0175,5
313,Degree,Fixed_0.2,0.9955,9
313,Betweenness,Fixed_0.2,0.9955,9
313,Random,Uniform,0.104,18
313,Degree,Uniform,0.8115,50
313,Betweenness,Uniform,0.8185,50
313,Random,Beta_Low,0.02,7
313,Degree,Beta_Low,0.9955,6
313,Betweenness,Beta_Low,0.9955,6
313,Random,Beta_Mid,0.013,2
313,Degree,Beta_Mid,0.0785,14
313,Betweenness,Beta_Mid,0.0835,18
313,Random,Beta_High,0.0105,1
313,Degree,Beta_High,0.011,1
313,Betweenness,Beta_High,0.0125,1
313,Random,Normal,0.0125,2
313,Degree,Normal,0.9955,16
313,Betweenness,Normal,0.9955,18
313,Random,Constant_0.4,0.01,0
313,Degree,Constant_0.4,0.0165,2
313,Betweenness,Constant_0.4,0.021,2
314,Random,Fixed_0.2,0.012,2
314,Degree,Fixed_0.2,0.9955,9
314,Betweenness,Fixed_0.2,0.9955,9
314,Random,Uniform,0.5045,50
314,Degree,Uniform,0.8125,44
314,Betweenness,Uniform,0.805,28
314,Random,Beta_Low,0.9955,15
314,Degree,Beta_Low,0.9955,7
314,Betweenness,Beta_Low,0.9955,7
314,Random,Beta_Mid,0.0105,1
314,Degree,Beta_Mid,0.056,5
314,Betweenness,Beta_Mid,0.064,7
314,Random,Beta_High,0.01,0
314,Degree,Beta_High,0.0115,1
314,Betweenness,Beta_High,0.012,1
314,Random,Normal,0.013,1
314,Degree,Normal,0.9955,16
314,Betweenness,Normal,0.9955,18
314,Random,Constant_0.4,0.0105,1
314,Degree,Constant_0.4,0.0165,2
314,Betweenness,Constant_0.4,0.021,2
315,Random,Fixed_0.2,0.014,2
315,Degree,Fixed_0.2,0.9955,9
315,Betweenness,Fixed_0.2,0.9955,9
315,Random,Uniform,0.1005,14
315,Degree,Uniform,0.49,17
315,Betweenness,Uniform,0.522,27
315,Random,Beta_Low,0.0695,11
315,Degree,Beta_Low,0.9955,8
315,Betweenness,Beta_Low,0.9955,8
315,Random,Beta_Mid,0.0115,1
315,Degree,Beta_Mid,0.0485,6
315,Betweenness,Beta_Mid,0.0575,5
315,Random,Beta_High,0.01,0
315,Degree,Beta_High,0.0115,1
315,Betweenness,Beta_High,0.0125,1
315,Random,Normal,0.017,2
315,Degree,Normal,0.9955,15
315,Betweenness,Normal,0.9955,16
315,Random,Constant_0.4,0.01,0
315,Degree,Constant_0.4,0.0165,2
315,Betweenness,Constant_0.4,0.021,2
316,Random,Fixed_0.2,0.012,2
316,Degree,Fixed_0.2,0.9955,9
316,Betweenness,Fixed_0.2,0.9955,9
316,Random,Uniform,0.055,8
316,Degree,Uniform,0.526,17
316,Betweenness,Uniform,0.519,24
316,Random,Beta_Low,0.9955,15
316,Degree,Beta_Low,0.9955,7
316,Betweenness,Beta_Low,0.9955,7
316,Random,Beta_Mid,0.0105,1
316,Degree,Beta_Mid,0.071,7
316,Betweenness,Beta_Mid,0.089,12
316,Random,Beta_High,0.01,0
316,Degree,Beta_High,0.012,1
316,Betweenness,Beta_High,0.0125,1
316,Random,Normal,0.012,2
316,Degree,Normal,0.9955,17
316,Betweenness,Normal,0.9955,17
316,Random,Constant_0.4,0.01,0
316,Degree,Constant_0.4,0.0165,2
316,Betweenness,Constant_0.4,0.021,2
317,Random,Fixed_0.2,0.014,2
317,Degree,Fixed_0.2,0.9955,9
317,Betweenness,Fixed_0.2,0.9955,9
317,Random,Uniform,0.0605,8
317,Degree,Uniform,0.7175,40
317,Betweenness,Uniform,0.6925,27
317,Random,Beta_Low,0.0225,9
317,Degree,Beta_Low,0.9955,7
317,Betweenness,Beta_Low,0.9955,6
317,Random,Beta_Mid,0.0105,1
317,Degree,Beta_Mid,0.056,4
317,Betweenness,Beta_Mid,0.0595,5
317,Random,Beta_High,0.01,0
317,Degree,Beta_High,0.0125,1
317,Betweenness,Beta_High,0.0145,1
317,Random,Normal,0.0115,1
317,Degree,Normal,0.9955,18
317,Betweenness,Normal,0.9955,17
317,Random,Constant_0.4,0.01,0
317,Degree,Constant_0.4,0.0165,2
317,Betweenness,Constant_0.4,0.021,2
318,Random,Fixed_0.2,0.0125,3
318,Degree,Fixed_0.2,0.9955,9
318,Betweenness,Fixed_0.2,0.9955,9
318,Random,Uniform,0.4265,48
318,Degree,Uniform,0.8705,35
318,Betweenness,Uniform,0.8705,37
318,Random,Beta_Low,0.0675,14
318,Degree,Beta_Low,0.9955,7
318,Betweenness,Beta_Low,0.9955,7
318,Random,Beta_Mid,0.0115,1
318,Degree,Beta_Mid,0.058,5
318,Betweenness,Beta_Mid,0.067,8
318,Random,Beta_High,0.01,0
318,Degree,Beta_High,0.0105,1
318,Betweenness,Beta_High,0.012,1
318,Random,Normal,0.0115,1
318,Degree,Normal,0.9955,14
318,Betweenness,Normal,0.9955,14
318,Random,Constant_0.4,0.0105,1
318,Degree,Constant_0.4,0.0165,2
318,Betweenness,Constant_0.4,0.021,2
319,Random,Fixed_0.2,0.011,1
319,Degree,Fixed_0.2,0.9955,9
319,Betweenness,Fixed_0.2,0.9955,9
319,Random,Uniform,0.168,23
319,Degree,Uniform,0.748,45
319,Betweenness,Uniform,0.61,33
319,Random,Beta_Low,0.0805,15
319,Degree,Beta_Low,0.9955,7
319,Betweenness,Beta_Low,0.9955,7
319,Random,Beta_Mid,0.013,1
319,Degree,Beta_Mid,0.0515,4
319,Betweenness,Beta_Mid,0.0585,6
319,Random,Beta_High,0.01,0
319,Degree,Beta_High,0.0115,1
319,Betweenness,Beta_High,0.0135,1
319,Random,Normal,0.016,2
319,Degree,Normal,0.9955,14
319,Betweenness,Normal,0.9955,14
319,Random,Constant_0.4,0.01,0
319,Degree,Constant_0.4,0.0165,2
319,Betweenness,Constant_0.4,0.021,2
320,Random,Fixed_0.2,0.012,2
320,Degree,Fixed_0.2,0.9955,9
320,Betweenness,Fixed_0.2,0.9955,9
320,Random,Uniform,0.0475,7
320,Degree,Uniform,0.6925,37
320,Betweenness,Uniform,0.688,40
320,Random,Beta_Low,0.9955,26
320,Degree,Beta_Low,0.9955,6
320,Betweenness,Beta_Low,0.9955,7
320,Random,Beta_Mid,0.012,1
320,Degree,Beta_Mid,0.055,10
320,Betweenness,Beta_Mid,0.0565,7
320,Random,Beta_High,0.01,0
320,Degree,Beta_High,0.0115,1
320,Betweenness,Beta_High,0.013,1
320,Random,Normal,0.013,1
320,Degree,Normal,0.9955,15
320,Betweenness,Normal,0.9955,15
320,Random,Constant_0.4,0.01,0
320,Degree,Constant_0.4,0.0165,2
320,Betweenness,Constant_0.4,0.021,2
321,Random,Fixed_0.2,0.014,2
321,Degree,Fixed_0.2,0.9955,9
321,Betweenness,Fixed_0.2,0.9955,9
321,Random,Uniform,0.1805,16
321,Degree,Uniform,0.7085,30
321,Betweenness,Uniform,0.7205,32
321,Random,Beta_Low,0.0385,7
321,Degree,Beta_Low,0.9955,6
321,Betweenness,Beta_Low,0.9955,6
321,Random,Beta_Mid,0.012,2
321,Degree,Beta_Mid,0.056,5
321,Betweenness,Beta_Mid,0.0615,6
321,Random,Beta_High,0.0105,1
321,Degree,Beta_High,0.0115,1
321,Betweenness,Beta_High,0.0125,1
321,Random,Normal,0.014,2
321,Degree,Normal,0.9955,14
321,Betweenness,Normal,0.9955,14
321,Random,Constant_0.4,0.0115,1
321,Degree,Constant_0.4,0.0165,2
321,Betweenness,Constant_0.4,0.021,2
322,Random,Fixed_0.2,0.033,9
322,Degree,Fixed_0.2,0.9955,9
322,Betweenness,Fixed_0.2,0.9955,9
322,Random,Uniform,0.137,22
322,Degree,Uniform,0.934,30
322,Betweenness,Uniform,0.934,26
322,Random,Beta_Low,0.0165,4
322,Degree,Beta_Low,0.9955,7
322,Betweenness,Beta_Low,0.9955,7
322,Random,Beta_Mid,0.0135,2
322,Degree,Beta_Mid,0.06,5
322,Betweenness,Beta_Mid,0.06,4
322,Random,Beta_High,0.01,0
322,Degree,Beta_High,0.011,1
322,Betweenness,Beta_High,0.013,1
322,Random,Normal,0.012,1
322,Degree,Normal,0.9955,18
322,Betweenness,Normal,0.9955,19
322,Random,Constant_0.4,0.011,1
322,Degree,Constant_0.4,0.0165,2
322,Betweenness,Constant_0.4,0.021,2
323,Random,Fixed_0.2,0.0125,2
323,Degree,Fixed_0.2,0.9955,9
323,Betweenness,Fixed_0.2,0.9955,9
323,Random,Uniform,0.3225,43
323,Degree,Uniform,0.785,27
323,Betweenness,Uniform,0.803,36
323,Random,Beta_Low,0.9955,26
323,Degree,Beta_Low,0.9955,7
323,Betweenness,Beta_Low,0.9955,7
323,Random,Beta_Mid,0.011,1
323,Degree,Beta_Mid,0.06,7
323,Betweenness,Beta_Mid,0.067,11
323,Random,Beta_High,0.0105,1
323,Degree,Beta_High,0.0115,1
323,Betweenness,Beta_High,0.0125,1
323,Random,Normal,0.013,2
323,Degree,Normal,0.9955,19
323,Betweenness,Normal,0.9955,24
323,Random,Constant_0.4,0.01,0
323,Degree,Constant_0.4,0.0165,2
323,Betweenness,Constant_0.4,0.021,2
324,Random,Fixed_0.2,0.013,2
324,Degree,Fixed_0.2,0.9955,9
324,Betweenness,Fixed_0.2,0.9955,9
324,Random,Uniform,0.0405,9
324,Degree,Uniform,0.844,36
324,Betweenness,Uniform,0.7255,21
324,Random,Beta_Low,0.0215,4
324,Degree,Beta_Low,0.9955,7
324,Betweenness,Beta_Low,0.9955,7
324,Random,Beta_Mid,0.012,2
324,Degree,Beta_Mid,0.059,6
324,Betweenness,Beta_Mid,0.066,8
324,Random,Beta_High,0.01,0
324,Degree,Beta_High,0.0115,1
324,Betweenness,Beta_High,0.0125,1
324,Random,Normal,0.014,1
324,Degree,Normal,0.9955,25
324,Betweenness,Normal,0.9955,23
324,Random,Constant_0.4,0.0115,1
324,Degree,Constant_0.4,0.0165,2
324,Betweenness,Constant_0.4,0.021,2
325,Random,Fixed_0.2,0.02,8
325,Degree,Fixed_0.2,0.9955,9
325,Betweenness,Fixed_0.2,0.9955,9
325,Random,Uniform,0.1005,12
325,Degree,Uniform,0.687,32
325,Betweenness,Uniform,0.6915,44
325,Random,Beta_Low,0.019,6
325,Degree,Beta_Low,0.9955,7
325,Betweenness,Beta_Low,0.9955,7
325,Random,Beta_Mid,0.011,1
325,Degree,Beta_Mid,0.0485,5
325,Betweenness,Beta_Mid,0.0645,6
325,Random,Beta_High,0.01,0
325,Degree,Beta_High,0.0115,1
325,Betweenness,Beta_High,0.0135,1
325,Random,Normal,0.012,1
325,Degree,Normal,0.9955,17
325,Betweenness,Normal,0.9955,16
325,Random,Constant_0.4,0.01,0
325,Degree,Constant_0.4,0.0165,2
325,Betweenness,Constant_0.4,0.021,2
326,Random,Fixed_0.2,0.0135,2
326,Degree,Fixed_0.2,0.9955,9
326,Betweenness,Fixed_0.2,0.9955,9
326,Random,Uniform,0.1295,21
326,Degree,Uniform,0.6275,25
326,Betweenness,Uniform,0.629,21
326,Random,Beta_Low,0.0255,4
326,Degree,Beta_Low,0.9955,7
326,Betweenness,Beta_Low,0.9955,7
326,Random,Beta_Mid,0.011,1
326,Degree,Beta_Mid,0.057,4
326,Betweenness,Beta_Mid,0.0685,5
326,Random,Beta_High,0.01,0
326,Degree,Beta_High,0.011,1
326,Betweenness,Beta_High,0.0125,1
326,Random,Normal,0.013,1
326,Degree,Normal,0.9955,15
326,Betweenness,Normal,0.9955,15
326,Random,Constant_0.4,0.0105,1
326,Degree,Constant_0.4,0.0165,2
326,Betweenness,Constant_0.4,0.021,2
327,Random,Fixed_0.2,0.011,1
327,Degree,Fixed_0.2,0.9955,9
327,Betweenness,Fixed_0.2,0.9955,9
327,Random,Uniform,0.2905,27
327,Degree,Uniform,0.678,40
327,Betweenness,Uniform,0.651,30
327,Random,Beta_Low,0.9955,25
327,Degree,Beta_Low,0.9955,6
327,Betweenness,Beta_Low,0.9955,6
327,Random,Beta_Mid,0.013,2
327,Degree,Beta_Mid,0.0545,8
327,Betweenness,Beta_Mid,0.063,6
327,Random,Beta_High,0.01,0
327,Degree,Beta_High,0.012,1
327,Betweenness,Beta_High,0.0135,1
327,Random,Normal,0.0125,2
327,Degree,Normal,0.9955,16
327,Betweenness,Normal,0.9955,15
327,Random,Constant_0.4,0.01,0
327,Degree,Constant_0.4,0.0165,2
327,Betweenness,Constant_0.4,0.021,2
328,Random,Fixed_0.2,0.0335,9
328,Degree,Fixed_0.2,0.9955,9
328,Betweenness,Fixed_0.2,0.9955,9
328,Random,Uniform,0.073,17
328,Degree,Uniform,0.6045,32
328,Betweenness,Uniform,0.6045,35
328,Random,Beta_Low,0.9955,17
328,Degree,Beta_Low,0.9955,7
328,Betweenness,Beta_Low,0.9955,7
328,Random,Beta_Mid,0.012,1
328,Degree,Beta_Mid,0.0645,5
328,Betweenness,Beta_Mid,0.067,10
328,Random,Beta_High,0.01,0
328,Degree,Beta_High,0.011,1
328,Betweenness,Beta_High,0.0125,1
328,Random,Normal,0.0105,1
328,Degree,Normal,0.9955,14
328,Betweenness,Normal,0.9955,15
328,Random,Constant_0.4,0.01,0
328,Degree,Constant_0.4,0.0165,2
328,Betweenness,Constant_0.4,0.021,2
329,Random,Fixed_0.2,0.01,0
329,Degree,Fixed_0.2,0.9955,9
329,Betweenness,Fixed_0.2,0.9955,9
329,Random,Uniform,0.377,43
329,Degree,Uniform,0.675,23
329,Betweenness,Uniform,0.673,26
329,Random,Beta_Low,0.016,3
329,Degree,Beta_Low,0.9955,8
329,Betweenness,Beta_Low,0.9955,8
329,Random,Beta_Mid,0.0105,1
329,Degree,Beta_Mid,0.05,6
329,Betweenness,Beta_Mid,0.053,5
329,Random,Beta_High,0.01,0
329,Degree,Beta_High,0.0115,1
329,Betweenness,Beta_High,0.0125,1
329,Random,Normal,0.018,2
329,Degree,Normal,0.9955,22
329,Betweenness,Normal,0.9955,21
329,Random,Constant_0.4,0.011,1
329,Degree,Constant_0.4,0.0165,2
329,Betweenness,Constant_0.4,0.021,2
330,Random,Fixed_0.2,0.0115,1
330,Degree,Fixed_0.2,0.9955,9
330,Betweenness,Fixed_0.2,0.9955,9
330,Random,Uniform,0.0705,10
330,Degree,Uniform,0.6925,24
330,Betweenness,Uniform,0.8535,50
330,Random,Beta_Low,0.021,4
330,Degree,Beta_Low,0.9955,7
330,Betweenness,Beta_Low,0.9955,7
330,Random,Beta_Mid,0.0125,1
330,Degree,Beta_Mid,0.065,10
330,Betweenness,Beta_Mid,0.0575,3
330,Random,Beta_High,0.0105,1
330,Degree,Beta_High,0.012,1
330,Betweenness,Beta_High,0.014,2
330,Random,Normal,0.017,2
330,Degree,Normal,0.9955,15
330,Betweenness,Normal,0.9955,15
330,Random,Constant_0.4,0.01,0
330,Degree,Constant_0.4,0.0165,2
330,Betweenness,Constant_0.4,0.021,2
331,Random,Fixed_0.2,0.0135,4
331,Degree,Fixed_0.2,0.9955,9
331,Betweenness,Fixed_0.2,0.9955,9
331,Random,Uniform,0.1605,11
331,Degree,Uniform,0.519,22
331,Betweenness,Uniform,0.5235,20
331,Random,Beta_Low,0.055,13
331,Degree,Beta_Low,0.9955,8
331,Betweenness,Beta_Low,0.9955,8
331,Random,Beta_Mid,0.012,1
331,Degree,Beta_Mid,0.0545,7
331,Betweenness,Beta_Mid,0.057,6
331,Random,Beta_High,0.01,0
331,Degree,Beta_High,0.012,1
331,Betweenness,Beta_High,0.0135,1
331,Random,Normal,0.0145,1
331,Degree,Normal,0.9955,13
331,Betweenness,Normal,0.9955,14
331,Random,Constant_0.4,0.01,0
331,Degree,Constant_0.4,0.0165,2
331,Betweenness,Constant_0.4,0.021,2
332,Random,Fixed_0.2,0.0125,1
332,Degree,Fixed_0.2,0.9955,9
332,Betweenness,Fixed_0.2,0.9955,9
332,Random,Uniform,0.0935,21
332,Degree,Uniform,0.5975,23
332,Betweenness,Uniform,0.589,27
332,Random,Beta_Low,0.9955,18
332,Degree,Beta_Low,0.9955,7
332,Betweenness,Beta_Low,0.9955,7
332,Random,Beta_Mid,0.011,1
332,Degree,Beta_Mid,0.0685,11
332,Betweenness,Beta_Mid,0.073,8
332,Random,Beta_High,0.0105,1
332,Degree,Beta_High,0.011,1
332,Betweenness,Beta_High,0.012,1
332,Random,Normal,0.0125,1
332,Degree,Normal,0.9955,14
332,Betweenness,Normal,0.9955,15
332,Random,Constant_0.4,0.01,0
332,Degree,Constant_0.4,0.0165,2
332,Betweenness,Constant_0.4,0.021,2
333,Random,Fixed_0.2,0.0325,9
333,Degree,Fixed_0.2,0.9955,9
333,Betweenness,Fixed_0.2,0.9955,9
333,Random,Uniform,0.0255,5
333,Degree,Uniform,0.783,50
333,Betweenness,Uniform,0.771,50
333,Random,Beta_Low,0.9955,25
333,Degree,Beta_Low,0.9955,8
333,Betweenness,Beta_Low,0.9955,8
333,Random,Beta_Mid,0.013,3
333,Degree,Beta_Mid,0.063,5
333,Betweenness,Beta_Mid,0.114,14
333,Random,Beta_High,0.011,1
333,Degree,Beta_High,0.012,1
333,Betweenness,Beta_High,0.0125,1
333,Random,Normal,0.0135,1
333,Degree,Normal,0.9955,20
333,Betweenness,Normal,0.9955,19
333,Random,Constant_0.4,0.0105,1
333,Degree,Constant_0.4,0.0165,2
333,Betweenness,Constant_0.4,0.021,2
334,Random,Fixed_0.2,0.012,2
334,Degree,Fixed_0.2,0.9955,9
334,Betweenness,Fixed_0.2,0.9955,9
334,Random,Uniform,0.0715,10
334,Degree,Uniform,0.7375,25
334,Betweenness,Uniform,0.7355,24
334,Random,Beta_Low,0.014,1
334,Degree,Beta_Low,0.9955,7
334,Betweenness,Beta_Low,0.9955,7
334,Random,Beta_Mid,0.011,1
334,Degree,Beta_Mid,0.064,12
334,Betweenness,Beta_Mid,0.0945,15
334,Random,Beta_High,0.01,0
334,Degree,Beta_High,0.012,1
334,Betweenness,Beta_High,0.0135,1
334,Random,Normal,0.015,2
334,Degree,Normal,0.9955,22
334,Betweenness,Normal,0.9955,17
334,Random,Constant_0.4,0.011,1
334,Degree,Constant_0.4,0.0165,2
334,Betweenness,Constant_0.4,0.021,2
335,Random,Fixed_0.2,0.014,1
335,Degree,Fixed_0.2,0.9955,9
335,Betweenness,Fixed_0.2,0.9955,9
335,Random,Uniform,0.1965,32
335,Degree,Uniform,0.655,33
335,Betweenness,Uniform,0.644,40
335,Random,Beta_Low,0.9955,19
335,Degree,Beta_Low,0.9955,7
335,Betweenness,Beta_Low,0.9955,7
335,Random,Beta_Mid,0.012,1
335,Degree,Beta_Mid,0.0455,4
335,Betweenness,Beta_Mid,0.0485,4
335,Random,Beta_High,0.01,0
335,Degree,Beta_High,0.011,1
335,Betweenness,Beta_High,0.012,1
335,Random,Normal,0.0155,2
335,Degree,Normal,0.9955,16
335,Betweenness,Normal,0.9955,16
335,Random,Constant_0.4,0.01,0
335,Degree,Constant_0.4,0.0165,2
335,Betweenness,Constant_0.4,0.021,2
336,Random,Fixed_0.2,0.013,2
336,Degree,Fixed_0.2,0.9955,9
336,Betweenness,Fixed_0.2,0.9955,9
336,Random,Uniform,0.3425,36
336,Degree,Uniform,0.612,30
336,Betweenness,Uniform,0.5985,32
336,Random,Beta_Low,0.0165,2
336,Degree,Beta_Low,0.9955,8
336,Betweenness,Beta_Low,0.9955,8
336,Random,Beta_Mid,0.011,1
336,Degree,Beta_Mid,0.0585,5
336,Betweenness,Beta_Mid,0.0755,8
336,Random,Beta_High,0.01,0
336,Degree,Beta_High,0.012,2
336,Betweenness,Beta_High,0.0125,1
336,Random,Normal,0.015,2
336,Degree,Normal,0.9955,14
336,Betweenness,Normal,0.9955,15
336,Random,Constant_0.4,0.01,0
336,Degree,Constant_0.4,0.0165,2
336,Betweenness,Constant_0.4,0.021,2
337,Random,Fixed_0.2,0.0145,2
337,Degree,Fixed_0.2,0.9955,9
337,Betweenness,Fixed_0.2,0.9955,9
337,Random,Uniform,0.0705,14
337,Degree,Uniform,0.5105,32
337,Betweenness,Uniform,0.555,30
337,Random,Beta_Low,0.9955,18
337,Degree,Beta_Low,0.9955,8
337,Betweenness,Beta_Low,0.9955,8
337,Random,Beta_Mid,0.012,1
337,Degree,Beta_Mid,0.051,7
337,Betweenness,Beta_Mid,0.056,4
337,Random,Beta_High,0.01,0
337,Degree,Beta_High,0.012,1
337,Betweenness,Beta_High,0.0145,1
337,Random,Normal,0.013,1
337,Degree,Normal,0.9955,15
337,Betweenness,Normal,0.9955,15
337,Random,Constant_0.4,0.0105,1
337,Degree,Constant_0.4,0.0165,2
337,Betweenness,Constant_0.4,0.021,2
338,Random,Fixed_0.2,0.0115,1
338,Degree,Fixed_0.2,0.9955,9
338,Betweenness,Fixed_0.2,0.9955,9
338,Random,Uniform,0.516,47
338,Degree,Uniform,0.633,30
338,Betweenness,Uniform,0.657,26
338,Random,Beta_Low,0.0845,7
338,Degree,Beta_Low,0.9955,7
338,Betweenness,Beta_Low,0.9955,7
338,Random,Beta_Mid,0.012,1
338,Degree,Beta_Mid,0.0515,5
338,Betweenness,Beta_Mid,0.056,3
338,Random,Beta_High,0.01,0
338,Degree,Beta_High,0.011,1
338,Betweenness,Beta_High,0.012,1
338,Random,Normal,0.014,1
338,Degree,Normal,0.0895,11
338,Betweenness,Normal,0.9955,19
338,Random,Constant_0.4,0.0105,1
338,Degree,Constant_0.4,0.0165,2
338,Betweenness,Constant_0.4,0.021,2
339,Random,Fixed_0.2,0.011,1
339,Degree,Fixed_0.2,0.9955,9
339,Betweenness,Fixed_0.2,0.9955,9
339,Random,Uniform,0.0945,15
339,Degree,Uniform,0.493,30
339,Betweenness,Uniform,0.4155,26
339,Random,Beta_Low,0.9955,21
339,Degree,Beta_Low,0.9955,7
339,Betweenness,Beta_Low,0.9955,7
339,Random,Beta_Mid,0.011,1
339,Degree,Beta_Mid,0.081,7
339,Betweenness,Beta_Mid,0.0795,8
339,Random,Beta_High,0.01,0
339,Degree,Beta_High,0.012,1
339,Betweenness,Beta_High,0.0135,1
339,Random,Normal,0.0135,2
339,Degree,Normal,0.9955,15
339,Betweenness,Normal,0.9955,15
339,Random,Constant_0.4,0.0105,1
339,Degree,Constant_0.4,0.0165,2
339,Betweenness,Constant_0.4,0.021,2
340,Random,Fixed_0.2,0.0125,2
340,Degree,Fixed_0.2,0.9955,9
340,Betweenness,Fixed_0.2,0.9955,9
340,Random,Uniform,0.5195,43
340,Degree,Uniform,0.649,22
340,Betweenness,Uniform,0.6945,38
340,Random,Beta_Low,0.9955,28
340,Degree,Beta_Low,0.9955,7
340,Betweenness,Beta_Low,0.9955,7
340,Random,Beta_Mid,0.0115,1
340,Degree,Beta_Mid,0.0545,5
340,Betweenness,Beta_Mid,0.0615,5
340,Random,Beta_High,0.01,0
340,Degree,Beta_High,0.013,2
340,Betweenness,Beta_High,0.015,2
340,Random,Normal,0.017,2
340,Degree,Normal,0.9955,15
340,Betweenness,Normal,0.9955,18
340,Random,Constant_0.4,0.01,0
340,Degree,Constant_0.4,0.0165,2
340,Betweenness,Constant_0.4,0.021,2
341,Random,Fixed_0.2,0.01,0
341,Degree,Fixed_0.2,0.9955,9
341,Betweenness,Fixed_0.2,0.9955,9
341,Random,Uniform,0.0265,6
341,Degree,Uniform,0.8595,38
341,Betweenness,Uniform,0.6925,28
