Trial,Strategy,Threshold_Dist,Final_Fraction,TimeToConverge
41,Betweenness,Uniform,0.5045,16
41,Random,Beta_Low,1.0,20
41,Degree,Beta_Low,1.0,6
41,Betweenness,Beta_Low,1.0,6
41,Random,Beta_Mid,0.0185,4
41,Degree,Beta_Mid,0.3505,12
41,Betweenness,Beta_Mid,0.3505,12
41,Random,"Beta_High, Normal, Constant_0.4",0.0135,1
41,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
41,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
42,Random,Fixed_0.2,1.0,9
42,Degree,Fixed_0.2,1.0,4
42,Betweenness,Fixed_0.2,1.0,4
42,Random,Uniform,0.0265,5
42,Degree,Uniform,0.5225,15
42,Betweenness,Uniform,0.5225,16
42,Random,Beta_Low,1.0,16
42,Degree,Beta_Low,1.0,6
42,Betweenness,Beta_Low,1.0,6
42,Random,Beta_Mid,0.016,2
42,Degree,Beta_Mid,0.2835,10
42,Betweenness,Beta_Mid,0.2765,11
42,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
42,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
42,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
43,Random,Fixed_0.2,1.0,10
43,Degree,Fixed_0.2,1.0,4
43,Betweenness,Fixed_0.2,1.0,4
43,Random,Uniform,0.0185,2
43,Degree,Uniform,0.4235,11
43,Betweenness,Uniform,0.414,10
43,Random,Beta_Low,0.999,16
43,Degree,Beta_Low,0.999,6
43,Betweenness,Beta_Low,0.999,7
43,Random,Beta_Mid,0.0195,4
43,Degree,Beta_Mid,0.358,19
43,Betweenness,Beta_Mid,0.3325,15
43,Random,"Beta_High, Normal, Constant_0.4",0.0235,2
43,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
43,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
44,Random,Fixed_0.2,1.0,13
44,Degree,Fixed_0.2,1.0,4
44,Betweenness,Fixed_0.2,1.0,4
44,Random,Uniform,0.0345,4
44,Degree,Uniform,0.5315,12
44,Betweenness,Uniform,0.5255,13
44,Random,Beta_Low,1.0,18
44,Degree,Beta_Low,1.0,6
44,Betweenness,Beta_Low,1.0,6
44,Random,Beta_Mid,0.0225,3
44,Degree,Beta_Mid,0.331,19
44,Betweenness,Beta_Mid,0.3015,10
44,Random,"Beta_High, Normal, Constant_0.4",0.0145,1
44,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
44,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
45,Random,Fixed_0.2,1.0,11
45,Degree,Fixed_0.2,1.0,4
45,Betweenness,Fixed_0.2,1.0,4
45,Random,Uniform,0.029,3
45,Degree,Uniform,0.464,13
45,Betweenness,Uniform,0.463,10
45,Random,Beta_Low,1.0,14
45,Degree,Beta_Low,1.0,7
45,Betweenness,Beta_Low,1.0,7
45,Random,Beta_Mid,0.0215,3
45,Degree,Beta_Mid,0.458,18
45,Betweenness,Beta_Mid,0.4505,18
45,Random,"Beta_High, Normal, Constant_0.4",0.012,1
45,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
45,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
46,Random,Fixed_0.2,1.0,17
46,Degree,Fixed_0.2,1.0,4
46,Betweenness,Fixed_0.2,1.0,4
46,Random,Uniform,0.015,3
46,Degree,Uniform,0.472,12
46,Betweenness,Uniform,0.451,10
46,Random,Beta_Low,1.0,18
46,Degree,Beta_Low,1.0,7
46,Betweenness,Beta_Low,1.0,7
46,Random,Beta_Mid,0.017,2
46,Degree,Beta_Mid,0.3855,24
46,Betweenness,Beta_Mid,0.397,32
46,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
46,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
46,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
47,Random,Fixed_0.2,1.0,10
47,Degree,Fixed_0.2,1.0,4
47,Betweenness,Fixed_0.2,1.0,4
47,Random,Uniform,0.0185,2
47,Degree,Uniform,0.488,24
47,Betweenness,Uniform,0.49,24
47,Random,Beta_Low,1.0,12
47,Degree,Beta_Low,1.0,7
47,Betweenness,Beta_Low,1.0,7
47,Random,Beta_Mid,0.0165,3
47,Degree,Beta_Mid,0.2935,9
47,Betweenness,Beta_Mid,0.293,11
47,Random,"Beta_High, Normal, Constant_0.4",0.012,1
47,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
47,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
48,Random,Fixed_0.2,1.0,6
48,Degree,Fixed_0.2,1.0,4
48,Betweenness,Fixed_0.2,1.0,4
48,Random,Uniform,0.0565,8
48,Degree,Uniform,0.4595,9
48,Betweenness,Uniform,0.4425,9
48,Random,Beta_Low,0.0945,15
48,Degree,Beta_Low,1.0,6
48,Betweenness,Beta_Low,1.0,6
48,Random,Beta_Mid,0.0175,3
48,Degree,Beta_Mid,0.35,13
48,Betweenness,Beta_Mid,0.343,15
48,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
48,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
48,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
49,Random,Fixed_0.2,1.0,9
49,Degree,Fixed_0.2,1.0,4
49,Betweenness,Fixed_0.2,1.0,4
49,Random,Uniform,0.0855,12
49,Degree,Uniform,0.5305,11
49,Betweenness,Uniform,0.5165,11
49,Random,Beta_Low,1.0,18
49,Degree,Beta_Low,1.0,7
49,Betweenness,Beta_Low,1.0,7
49,Random,Beta_Mid,0.0155,2
49,Degree,Beta_Mid,0.3255,10
49,Betweenness,Beta_Mid,0.331,13
49,Random,"Beta_High, Normal, Constant_0.4",0.0115,1
49,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
49,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
50,Random,Fixed_0.2,1.0,15
50,Degree,Fixed_0.2,1.0,4
50,Betweenness,Fixed_0.2,1.0,4
50,Random,Uniform,0.0175,4
50,Degree,Uniform,0.566,12
50,Betweenness,Uniform,0.56,12
50,Random,Beta_Low,1.0,16
50,Degree,Beta_Low,1.0,7
50,Betweenness,Beta_Low,1.0,7
50,Random,Beta_Mid,0.019,2
50,Degree,Beta_Mid,0.2675,16
50,Betweenness,Beta_Mid,0.2865,18
50,Random,"Beta_High, Normal, Constant_0.4",0.015,1
50,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
50,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
51,Random,Fixed_0.2,1.0,13
51,Degree,Fixed_0.2,1.0,4
51,Betweenness,Fixed_0.2,1.0,4
51,Random,Uniform,0.0585,9
51,Degree,Uniform,0.5835,13
51,Betweenness,Uniform,0.567,12
51,Random,Beta_Low,1.0,18
51,Degree,Beta_Low,1.0,8
51,Betweenness,Beta_Low,1.0,8
51,Random,Beta_Mid,0.0435,7
51,Degree,Beta_Mid,0.352,9
51,Betweenness,Beta_Mid,0.349,10
51,Random,"Beta_High, Normal, Constant_0.4",0.013,1
51,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
51,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
52,Random,Fixed_0.2,1.0,13
52,Degree,Fixed_0.2,1.0,4
52,Betweenness,Fixed_0.2,1.0,4
52,Random,Uniform,0.039,8
52,Degree,Uniform,0.436,11
52,Betweenness,Uniform,0.4475,11
52,Random,Beta_Low,1.0,16
52,Degree,Beta_Low,1.0,7
52,Betweenness,Beta_Low,1.0,7
52,Random,Beta_Mid,0.017,2
52,Degree,Beta_Mid,0.3165,15
52,Betweenness,Beta_Mid,0.2955,17
52,Random,"Beta_High, Normal, Constant_0.4",0.0115,1
52,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
52,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
53,Random,Fixed_0.2,1.0,12
53,Degree,Fixed_0.2,1.0,4
53,Betweenness,Fixed_0.2,1.0,4
53,Random,Uniform,0.09,13
53,Degree,Uniform,0.54,13
53,Betweenness,Uniform,0.524,13
53,Random,Beta_Low,1.0,16
53,Degree,Beta_Low,1.0,6
53,Betweenness,Beta_Low,1.0,6
53,Random,Beta_Mid,0.0215,2
53,Degree,Beta_Mid,0.3545,12
53,Betweenness,Beta_Mid,0.3575,15
53,Random,"Beta_High, Normal, Constant_0.4",0.0115,2
53,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
53,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
54,Random,Fixed_0.2,1.0,8
54,Degree,Fixed_0.2,1.0,4
54,Betweenness,Fixed_0.2,1.0,4
54,Random,Uniform,0.043,5
54,Degree,Uniform,0.4415,13
54,Betweenness,Uniform,0.449,11
54,Random,Beta_Low,0.058,10
54,Degree,Beta_Low,1.0,7
54,Betweenness,Beta_Low,1.0,6
54,Random,Beta_Mid,0.015,2
54,Degree,Beta_Mid,0.32,12
54,Betweenness,Beta_Mid,0.32,13
54,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
54,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
54,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
55,Random,Fixed_0.2,1.0,13
55,Degree,Fixed_0.2,1.0,4
55,Betweenness,Fixed_0.2,1.0,4
55,Random,Uniform,0.0165,2
55,Degree,Uniform,0.4405,16
55,Betweenness,Uniform,0.3625,8
55,Random,Beta_Low,1.0,17
55,Degree,Beta_Low,1.0,7
55,Betweenness,Beta_Low,1.0,7
55,Random,Beta_Mid,0.023,3
55,Degree,Beta_Mid,0.346,13
55,Betweenness,Beta_Mid,0.357,13
55,Random,"Beta_High, Normal, Constant_0.4",0.011,1
55,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
55,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
56,Random,Fixed_0.2,1.0,11
56,Degree,Fixed_0.2,1.0,4
56,Betweenness,Fixed_0.2,1.0,4
56,Random,Uniform,0.0515,7
56,Degree,Uniform,0.5325,15
56,Betweenness,Uniform,0.5325,15
56,Random,Beta_Low,1.0,13
56,Degree,Beta_Low,1.0,7
56,Betweenness,Beta_Low,1.0,7
56,Random,Beta_Mid,0.014,1
56,Degree,Beta_Mid,0.2815,12
56,Betweenness,Beta_Mid,0.291,14
56,Random,"Beta_High, Normal, Constant_0.4",0.0105,1
56,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
56,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
57,Random,Fixed_0.2,1.0,8
57,Degree,Fixed_0.2,1.0,4
57,Betweenness,Fixed_0.2,1.0,4
57,Random,Uniform,0.032,10
57,Degree,Uniform,0.5015,12
57,Betweenness,Uniform,0.5015,12
57,Random,Beta_Low,1.0,20
57,Degree,Beta_Low,1.0,7
57,Betweenness,Beta_Low,1.0,7
57,Random,Beta_Mid,0.0205,4
57,Degree,Beta_Mid,0.318,13
57,Betweenness,Beta_Mid,0.3295,13
57,Random,"Beta_High, Normal, Constant_0.4",0.0135,1
57,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
57,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
58,Random,Fixed_0.2,1.0,14
58,Degree,Fixed_0.2,1.0,4
58,Betweenness,Fixed_0.2,1.0,4
58,Random,Uniform,0.0595,8
58,Degree,Uniform,0.4195,11
58,Betweenness,Uniform,0.412,11
58,Random,Beta_Low,0.999,15
58,Degree,Beta_Low,0.999,7
58,Betweenness,Beta_Low,0.999,7
58,Random,Beta_Mid,0.0215,2
58,Degree,Beta_Mid,0.327,17
58,Betweenness,Beta_Mid,0.3245,17
58,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
58,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
58,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
59,Random,Fixed_0.2,1.0,11
59,Degree,Fixed_0.2,1.0,4
59,Betweenness,Fixed_0.2,1.0,4
59,Random,Uniform,0.0495,11
59,Degree,Uniform,0.578,15
59,Betweenness,Uniform,0.55,14
59,Random,Beta_Low,1.0,12
59,Degree,Beta_Low,1.0,7
59,Betweenness,Beta_Low,1.0,7
59,Random,Beta_Mid,0.0165,2
59,Degree,Beta_Mid,0.377,19
59,Betweenness,Beta_Mid,0.362,13
59,Random,"Beta_High, Normal, Constant_0.4",0.0155,1
59,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
59,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
60,Random,Fixed_0.2,1.0,9
60,Degree,Fixed_0.2,1.0,4
60,Betweenness,Fixed_0.2,1.0,4
60,Random,Uniform,0.032,5
60,Degree,Uniform,0.4995,14
60,Betweenness,Uniform,0.507,12
60,Random,Beta_Low,1.0,14
60,Degree,Beta_Low,1.0,6
60,Betweenness,Beta_Low,1.0,6
60,Random,Beta_Mid,0.0165,2
60,Degree,Beta_Mid,0.35,14
60,Betweenness,Beta_Mid,0.3505,11
60,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
60,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
60,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
61,Random,Fixed_0.2,1.0,9
61,Degree,Fixed_0.2,1.0,4
61,Betweenness,Fixed_0.2,1.0,4
61,Random,Uniform,0.0405,7
61,Degree,Uniform,0.515,13
61,Betweenness,Uniform,0.5215,13
61,Random,Beta_Low,0.999,12
61,Degree,Beta_Low,0.999,7
61,Betweenness,Beta_Low,0.999,7
61,Random,Beta_Mid,0.0155,2
61,Degree,Beta_Mid,0.3265,14
61,Betweenness,Beta_Mid,0.319,14
61,Random,"Beta_High, Normal, Constant_0.4",0.012,1
61,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
61,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
62,Random,Fixed_0.2,1.0,13
62,Degree,Fixed_0.2,1.0,4
62,Betweenness,Fixed_0.2,1.0,4
62,Random,Uniform,0.0265,3
62,Degree,Uniform,0.4525,12
62,Betweenness,Uniform,0.45,14
62,Random,Beta_Low,0.999,15
62,Degree,Beta_Low,0.999,6
62,Betweenness,Beta_Low,0.999,7
62,Random,Beta_Mid,0.016,3
62,Degree,Beta_Mid,0.3435,12
62,Betweenness,Beta_Mid,0.3475,13
62,Random,"Beta_High, Normal, Constant_0.4",0.0145,1
62,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
62,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
63,Random,Fixed_0.2,1.0,14
63,Degree,Fixed_0.2,1.0,4
63,Betweenness,Fixed_0.2,1.0,4
63,Random,Uniform,0.048,11
63,Degree,Uniform,0.4675,15
63,Betweenness,Uniform,0.4645,15
63,Random,Beta_Low,0.999,14
63,Degree,Beta_Low,0.999,7
63,Betweenness,Beta_Low,0.999,7
63,Random,Beta_Mid,0.0155,2
63,Degree,Beta_Mid,0.389,19
63,Betweenness,Beta_Mid,0.384,25
63,Random,"Beta_High, Normal, Constant_0.4",0.011,1
63,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
63,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
64,Random,Fixed_0.2,1.0,9
64,Degree,Fixed_0.2,1.0,4
64,Betweenness,Fixed_0.2,1.0,4
64,Random,Uniform,0.049,10
64,Degree,Uniform,0.4995,16
64,Betweenness,Uniform,0.4955,16
64,Random,Beta_Low,0.999,18
64,Degree,Beta_Low,0.999,6
64,Betweenness,Beta_Low,0.999,6
64,Random,Beta_Mid,0.019,2
64,Degree,Beta_Mid,0.375,15
64,Betweenness,Beta_Mid,0.3685,14
64,Random,"Beta_High, Normal, Constant_0.4",0.0115,1
64,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
64,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
65,Random,Fixed_0.2,1.0,10
65,Degree,Fixed_0.2,1.0,4
65,Betweenness,Fixed_0.2,1.0,4
65,Random,Uniform,0.0385,7
65,Degree,Uniform,0.496,14
65,Betweenness,Uniform,0.492,14
65,Random,Beta_Low,1.0,18
65,Degree,Beta_Low,1.0,6
65,Betweenness,Beta_Low,1.0,7
65,Random,Beta_Mid,0.0185,3
65,Degree,Beta_Mid,0.2395,7
65,Betweenness,Beta_Mid,0.247,7
65,Random,"Beta_High, Normal, Constant_0.4",0.015,3
65,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
65,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
66,Random,Fixed_0.2,1.0,13
66,Degree,Fixed_0.2,1.0,4
66,Betweenness,Fixed_0.2,1.0,4
66,Random,Uniform,0.058,12
66,Degree,Uniform,0.5215,20
66,Betweenness,Uniform,0.546,24
66,Random,Beta_Low,0.999,16
66,Degree,Beta_Low,0.999,6
66,Betweenness,Beta_Low,0.999,6
66,Random,Beta_Mid,0.0145,2
66,Degree,Beta_Mid,0.3115,10
66,Betweenness,Beta_Mid,0.3145,14
66,Random,"Beta_High, Normal, Constant_0.4",0.011,1
66,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
66,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
67,Random,Fixed_0.2,1.0,11
67,Degree,Fixed_0.2,1.0,4
67,Betweenness,Fixed_0.2,1.0,4
67,Random,Uniform,0.0335,5
67,Degree,Uniform,0.4545,12
67,Betweenness,Uniform,0.448,12
67,Random,Beta_Low,1.0,21
67,Degree,Beta_Low,1.0,8
67,Betweenness,Beta_Low,1.0,8
67,Random,Beta_Mid,0.0155,2
67,Degree,Beta_Mid,0.3465,16
67,Betweenness,Beta_Mid,0.317,12
67,Random,"Beta_High, Normal, Constant_0.4",0.013,2
67,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
67,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
68,Random,Fixed_0.2,1.0,11
68,Degree,Fixed_0.2,1.0,4
68,Betweenness,Fixed_0.2,1.0,4
68,Random,Uniform,0.156,16
68,Degree,Uniform,0.5605,12
68,Betweenness,Uniform,0.557,11
68,Random,Beta_Low,1.0,13
68,Degree,Beta_Low,1.0,6
68,Betweenness,Beta_Low,1.0,6
68,Random,Beta_Mid,0.0235,3
68,Degree,Beta_Mid,0.3825,17
68,Betweenness,Beta_Mid,0.387,17
68,Random,"Beta_High, Normal, Constant_0.4",0.014,1
68,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
68,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
69,Random,Fixed_0.2,1.0,10
69,Degree,Fixed_0.2,1.0,4
69,Betweenness,Fixed_0.2,1.0,4
69,Random,Uniform,0.0175,3
69,Degree,Uniform,0.4995,18
69,Betweenness,Uniform,0.4945,18
69,Random,Beta_Low,1.0,12
69,Degree,Beta_Low,1.0,6
69,Betweenness,Beta_Low,1.0,6
69,Random,Beta_Mid,0.017,3
69,Degree,Beta_Mid,0.3415,14
69,Betweenness,Beta_Mid,0.316,13
69,Random,"Beta_High, Normal, Constant_0.4",0.0175,1
69,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
69,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
70,Random,Fixed_0.2,1.0,8
70,Degree,Fixed_0.2,1.0,4
70,Betweenness,Fixed_0.2,1.0,4
70,Random,Uniform,0.0405,7
70,Degree,Uniform,0.563,15
70,Betweenness,Uniform,0.556,15
70,Random,Beta_Low,0.999,15
70,Degree,Beta_Low,0.999,6
70,Betweenness,Beta_Low,0.999,6
70,Random,Beta_Mid,0.0205,2
70,Degree,Beta_Mid,0.3495,10
70,Betweenness,Beta_Mid,0.362,14
70,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
70,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
70,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
71,Random,Fixed_0.2,1.0,13
71,Degree,Fixed_0.2,1.0,4
71,Betweenness,Fixed_0.2,1.0,4
71,Random,Uniform,0.033,7
71,Degree,Uniform,0.548,19
71,Betweenness,Uniform,0.5325,20
71,Random,Beta_Low,1.0,13
71,Degree,Beta_Low,1.0,6
71,Betweenness,Beta_Low,1.0,6
71,Random,Beta_Mid,0.011,1
71,Degree,Beta_Mid,0.3405,9
71,Betweenness,Beta_Mid,0.3575,17
71,Random,"Beta_High, Normal, Constant_0.4",0.013,1
71,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
71,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
72,Random,Fixed_0.2,1.0,9
72,Degree,Fixed_0.2,1.0,4
72,Betweenness,Fixed_0.2,1.0,4
72,Random,Uniform,0.031,5
72,Degree,Uniform,0.478,12
72,Betweenness,Uniform,0.49,11
72,Random,Beta_Low,1.0,24
72,Degree,Beta_Low,1.0,6
72,Betweenness,Beta_Low,1.0,6
72,Random,Beta_Mid,0.0135,2
72,Degree,Beta_Mid,0.3295,11
72,Betweenness,Beta_Mid,0.3355,11
72,Random,"Beta_High, Normal, Constant_0.4",0.011,1
72,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
72,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
73,Random,Fixed_0.2,1.0,9
73,Degree,Fixed_0.2,1.0,4
73,Betweenness,Fixed_0.2,1.0,4
73,Random,Uniform,0.0275,7
73,Degree,Uniform,0.416,13
73,Betweenness,Uniform,0.422,13
73,Random,Beta_Low,1.0,14
73,Degree,Beta_Low,1.0,6
73,Betweenness,Beta_Low,1.0,6
73,Random,Beta_Mid,0.0155,3
73,Degree,Beta_Mid,0.316,10
73,Betweenness,Beta_Mid,0.305,9
73,Random,"Beta_High, Normal, Constant_0.4",0.0295,2
73,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
73,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
74,Random,Fixed_0.2,1.0,12
74,Degree,Fixed_0.2,1.0,4
74,Betweenness,Fixed_0.2,1.0,4
74,Random,Uniform,0.082,11
74,Degree,Uniform,0.5005,15
74,Betweenness,Uniform,0.4905,12
74,Random,Beta_Low,1.0,12
74,Degree,Beta_Low,1.0,6
74,Betweenness,Beta_Low,1.0,6
74,Random,Beta_Mid,0.02,3
74,Degree,Beta_Mid,0.25,6
74,Betweenness,Beta_Mid,0.2425,8
74,Random,"Beta_High, Normal, Constant_0.4",0.012,1
74,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
74,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
75,Random,Fixed_0.2,1.0,8
75,Degree,Fixed_0.2,1.0,4
75,Betweenness,Fixed_0.2,1.0,4
75,Random,Uniform,0.0355,11
75,Degree,Uniform,0.4905,11
75,Betweenness,Uniform,0.5055,13
75,Random,Beta_Low,1.0,11
75,Degree,Beta_Low,1.0,8
75,Betweenness,Beta_Low,1.0,8
75,Random,Beta_Mid,0.019,4
75,Degree,Beta_Mid,0.2915,7
75,Betweenness,Beta_Mid,0.2755,6
75,Random,"Beta_High, Normal, Constant_0.4",0.014,1
75,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
75,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
76,Random,Fixed_0.2,1.0,9
76,Degree,Fixed_0.2,1.0,4
76,Betweenness,Fixed_0.2,1.0,4
76,Random,Uniform,0.06,11
76,Degree,Uniform,0.53,9
76,Betweenness,Uniform,0.526,10
76,Random,Beta_Low,1.0,20
76,Degree,Beta_Low,1.0,6
76,Betweenness,Beta_Low,1.0,6
76,Random,Beta_Mid,0.0165,2
76,Degree,Beta_Mid,0.333,11
76,Betweenness,Beta_Mid,0.3335,11
76,Random,"Beta_High, Normal, Constant_0.4",0.01,0
76,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
76,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
77,Random,Fixed_0.2,1.0,12
77,Degree,Fixed_0.2,1.0,4
77,Betweenness,Fixed_0.2,1.0,4
77,Random,Uniform,0.019,5
77,Degree,Uniform,0.509,11
77,Betweenness,Uniform,0.5035,11
77,Random,Beta_Low,1.0,18
77,Degree,Beta_Low,1.0,6
77,Betweenness,Beta_Low,1.0,6
77,Random,Beta_Mid,0.0335,3
77,Degree,Beta_Mid,0.2945,8
77,Betweenness,Beta_Mid,0.291,12
77,Random,"Beta_High, Normal, Constant_0.4",0.0105,1
77,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
77,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
78,Random,Fixed_0.2,1.0,10
78,Degree,Fixed_0.2,1.0,4
78,Betweenness,Fixed_0.2,1.0,4
78,Random,Uniform,0.0305,4
78,Degree,Uniform,0.4745,11
78,Betweenness,Uniform,0.488,13
78,Random,Beta_Low,1.0,18
78,Degree,Beta_Low,1.0,7
78,Betweenness,Beta_Low,1.0,7
78,Random,Beta_Mid,0.0155,1
78,Degree,Beta_Mid,0.3465,9
78,Betweenness,Beta_Mid,0.355,13
78,Random,"Beta_High, Normal, Constant_0.4",0.017,1
78,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
78,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
79,Random,Fixed_0.2,1.0,7
79,Degree,Fixed_0.2,1.0,4
79,Betweenness,Fixed_0.2,1.0,4
79,Random,Uniform,0.0225,3
79,Degree,Uniform,0.5055,14
79,Betweenness,Uniform,0.4995,22
79,Random,Beta_Low,1.0,13
79,Degree,Beta_Low,1.0,6
79,Betweenness,Beta_Low,1.0,6
79,Random,Beta_Mid,0.0165,2
79,Degree,Beta_Mid,0.309,11
79,Betweenness,Beta_Mid,0.2965,10
79,Random,"Beta_High, Normal, Constant_0.4",0.0195,1
79,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
79,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
80,Random,Fixed_0.2,1.0,9
80,Degree,Fixed_0.2,1.0,4
80,Betweenness,Fixed_0.2,1.0,4
80,Random,Uniform,0.0245,3
80,Degree,Uniform,0.472,13
80,Betweenness,Uniform,0.4625,15
80,Random,Beta_Low,1.0,12
80,Degree,Beta_Low,1.0,6
80,Betweenness,Beta_Low,1.0,6
80,Random,Beta_Mid,0.016,2
80,Degree,Beta_Mid,0.32,10
80,Betweenness,Beta_Mid,0.3135,10
80,Random,"Beta_High, Normal, Constant_0.4",0.016,1
80,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
80,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
81,Random,Fixed_0.2,1.0,10
81,Degree,Fixed_0.2,1.0,4
81,Betweenness,Fixed_0.2,1.0,4
81,Random,Uniform,0.029,4
81,Degree,Uniform,0.4405,15
81,Betweenness,Uniform,0.44,10
81,Random,Beta_Low,1.0,15
81,Degree,Beta_Low,1.0,7
81,Betweenness,Beta_Low,1.0,7
81,Random,Beta_Mid,0.0225,4
81,Degree,Beta_Mid,0.427,14
81,Betweenness,Beta_Mid,0.414,14
81,Random,"Beta_High, Normal, Constant_0.4",0.013,2
81,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
81,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
82,Random,Fixed_0.2,1.0,10
82,Degree,Fixed_0.2,1.0,4
82,Betweenness,Fixed_0.2,1.0,4
82,Random,Uniform,0.06,12
82,Degree,Uniform,0.4705,14
82,Betweenness,Uniform,0.4635,14
82,Random,Beta_Low,1.0,15
82,Degree,Beta_Low,1.0,6
82,Betweenness,Beta_Low,1.0,6
82,Random,Beta_Mid,0.025,3
82,Degree,Beta_Mid,0.3635,12
82,Betweenness,Beta_Mid,0.353,18
82,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
82,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
82,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
83,Random,Fixed_0.2,1.0,9
